name,genre,year,score,votes,director,writer,star,country,budget,gross,company,runtime,month,id,Earn,Category
PawnSacrifice,Biography,2014,7.0,42000.0,EdwardZwick,StevenKnight,TobeyMaguire,UnitedStates,19000000.0,5578519.0,GailKatzProductions,115.0,September,4679,-13421481,big_flop
LeftBehind,Action,2014,3.1,38000.0,VicArmstrong,PaulLalonde,NicolasCage,UnitedStates,16000000.0,27405896.0,StoneyLakeEntertainment,110.0,October,4680,11405896,masterpiece
"AlexanderandtheTerrible,Horrible,NoGood,VeryBadDay",Comedy,2014,6.2,42000.0,MiguelArteta,RobLieber,SteveCarell,UnitedStates,28000000.0,100654149.0,WaltDisneyPictures,81.0,October,4681,72654149,masterpiece
StVincent,Comedy,2014,7.2,98000.0,TheodoreMelfi,TheodoreMelfi,BillMurray,UnitedStates,13000000.0,54837234.0,CherninEntertainment,102.0,October,4682,41837234,masterpiece
TheLegendofHercules,Action,2014,4.2,53000.0,RennyHarlin,SeanHood,KellanLutz,UnitedStates,70000000.0,61279452.0,SummitEntertainment,99.0,January,4683,-8720548,big_flop
StepUpAllin,Drama,2014,6.0,33000.0,TrishSie,DuaneAdler,RyanGuzman,UnitedStates,45000000.0,86165646.0,SummitEntertainment,112.0,August,4684,41165646,masterpiece
GodsNotDead,Drama,2014,4.7,41000.0,HaroldCronk,HunterDennis,ShaneHarper,UnitedStates,2000000.0,64676349.0,PureFlixProductions,113.0,March,4685,62676349,masterpiece
WintersTale,Drama,2014,6.2,53000.0,AkivaGoldsman,AkivaGoldsman,ColinFarrell,UnitedStates,60000000.0,30800231.0,VillageRoadshowPictures,118.0,February,4686,-29199769,big_flop
MrPeabody&Sherman,Animation,2014,6.8,65000.0,RobMinkoff,JayWard,TyBurrell,UnitedStates,145000000.0,275698039.0,BullwinkleStudios,92.0,March,4687,130698039,masterpiece
Tammy,Comedy,2014,4.9,49000.0,BenFalcone,MelissaMcCarthy,MelissaMcCarthy,UnitedStates,20000000.0,100375432.0,RatPac-DuneEntertainment,97.0,July,4688,80375432,masterpiece
ALongWayDown,Comedy,2014,6.4,32000.0,PascalChaumeil,NickHornby,PierceBrosnan,UnitedKingdom,12000000.0,7257942.0,WildgazeFilms,96.0,June,4689,-4742058,big_flop
TheRover,Action,2014,6.4,46000.0,DavidMichod,DavidMichod,GuyPearce,Australia,12000000.0,2510007.0,PorchlightFilms,103.0,June,4690,-9489993,big_flop
LostRiver,Drama,2014,5.7,17000.0,RyanGosling,RyanGosling,ChristinaHendricks,UnitedStates,2000000.0,615500.0,BoldFilms,95.0,April,4691,-1384500,big_flop
MagicintheMoonlight,Comedy,2014,6.5,66000.0,WoodyAllen,WoodyAllen,ColinFirth,UnitedStates,16800000.0,51029361.0,GravierProductions,97.0,August,4692,34229361,masterpiece
TheQuietOnes,Horror,2014,5.1,20000.0,JohnPogue,CraigRosenberg,JaredHarris,UnitedKingdom,200000.0,17835162.0,ExclusiveMediaGroup,98.0,April,4693,17635162,masterpiece
Barefoot,Comedy,2014,6.6,24000.0,AndrewFleming,StephenZotnowski,EvanRachelWood,UnitedStates,6000000.0,15071.0,WhiteFlameProductions,90.0,September,4694,-5984929,big_flop
NoGoodDeed,Thriller,2014,5.6,20000.0,SamMiller,AimeeLagos,TarajiPHenson,UnitedStates,13200000.0,54323210.0,ScreenGems,84.0,September,4695,41123210,masterpiece
Serena,Drama,2014,5.4,28000.0,SusanneBier,ChristopherKyle,BradleyCooper,CzechRepublic,30000000.0,5092129.0,2929Productions,109.0,February,4696,-24907871,big_flop
TheDukeofBurgundy,Drama,2014,6.5,12000.0,PeterStrickland,PeterStrickland,SidseBabettKnudsen,UnitedKingdom,1000000.0,185147.0,RookFilms,104.0,January,4697,-814853,big_flop
WishIWasHere,Comedy,2014,6.7,37000.0,ZachBraff,AdamJBraff,ZachBraff,UnitedStates,6000000.0,5670776.0,WorldviewEntertainment,106.0,July,4698,-329224,big_flop
GetonUp,Biography,2014,6.9,23000.0,TateTaylor,JezButterworth,ChadwickBoseman,UnitedKingdom,30000000.0,33448971.0,ImagineEntertainment,139.0,August,4699,3448971,flop
Suffragette,Drama,2014,6.9,40000.0,SarahGavron,AbiMorgan,CareyMulligan,UnitedKingdom,14000000.0,31972096.0,RubyFilms,106.0,October,4700,17972096,masterpiece
Ouija,Horror,2014,4.5,50000.0,StilesWhite,JulietSnowden,OliviaCooke,UnitedStates,5000000.0,103687316.0,UniversalPictures,89.0,October,4701,98687316,masterpiece
HeavenIsforReal,Biography,2014,5.8,26000.0,RandallWallace,RandallWallace,GregKinnear,UnitedStates,12000000.0,101982712.0,TriStarPictures,99.0,April,4702,89982712,masterpiece
WhileWereYoung,Comedy,2014,6.3,48000.0,NoahBaumbach,NoahBaumbach,BenStiller,UnitedStates,10000000.0,18117839.0,IACFilms,97.0,April,4703,8117839,masterpiece
ThinkLikeaManToo,Comedy,2014,5.8,20000.0,TimStory,KeithMerryman,KevinHart,UnitedStates,24000000.0,70181428.0,LStarCapital,106.0,June,4704,46181428,masterpiece
Planes:Fire&Rescue,Animation,2014,6.0,17000.0,RobertsGannaway,RobertsGannaway,DaneCook,UnitedStates,50000000.0,146965787.0,DisneytoonStudios,83.0,July,4705,96965787,masterpiece
TopFive,Comedy,2014,6.4,26000.0,ChrisRock,ChrisRock,ChrisRock,UnitedStates,12000000.0,26117471.0,IACFilms,102.0,December,4706,14117471,masterpiece
99Homes,Drama,2014,7.1,32000.0,RaminBahrani,RaminBahrani,AndrewGarfield,UnitedStates,8000000.0,1828232.0,BroadGreenPictures,112.0,October,4707,-6171768,big_flop
BlackorWhite,Drama,2014,6.6,12000.0,MikeBinder,MikeBinder,KevinCostner,UnitedStates,9000000.0,21833967.0,BlackWhite,121.0,January,4708,12833967,masterpiece
Laggies,Comedy,2014,6.4,43000.0,LynnShelton,AndreaSeigel,KeiraKnightley,UnitedStates,5000000.0,2379154.0,AnonymousContent,99.0,October,4709,-2620846,big_flop
MadMax:FuryRoad,Action,2015,8.1,912000.0,GeorgeMiller,GeorgeMiller,TomHardy,Australia,150000000.0,375658750.0,WarnerBros,120.0,May,4710,225658750,masterpiece
Avengers:AgeofUltron,Action,2015,7.3,777000.0,JossWhedon,JossWhedon,RobertDowneyJr,UnitedStates,250000000.0,1402809540.0,MarvelStudios,141.0,May,4711,1152809540,masterpiece
CrimsonPeak,Drama,2015,6.5,136000.0,GuillermodelToro,GuillermodelToro,MiaWasikowska,Canada,55000000.0,74679822.0,DoubleDareYou(DDY),119.0,October,4712,19679822,success
Furious7,Action,2015,7.1,370000.0,JamesWan,ChrisMorgan,VinDiesel,UnitedStates,190000000.0,1515341399.0,UniversalPictures,137.0,April,4713,1325341399,masterpiece
TheHatefulEight,Crime,2015,7.8,539000.0,QuentinTarantino,QuentinTarantino,SamuelLJackson,UnitedStates,44000000.0,156480177.0,VisionaRomantica,168.0,December,4714,112480177,masterpiece
Ant-Man,Action,2015,7.3,595000.0,PeytonReed,EdgarWright,PaulRudd,UnitedStates,130000000.0,519311965.0,GarySanchezProductions,117.0,July,4715,389311965,masterpiece
FiftyShadesofGrey,Drama,2015,4.1,304000.0,SamTaylor-Johnson,KellyMarcel,DakotaJohnson,UnitedStates,40000000.0,569651467.0,FocusFeatures,125.0,February,4716,529651467,masterpiece
Sicario,Action,2015,7.6,386000.0,DenisVilleneuve,TaylorSheridan,EmilyBlunt,UnitedStates,30000000.0,84872444.0,Lionsgate,121.0,October,4717,54872444,masterpiece
TheWitch,Drama,2015,6.9,218000.0,RobertEggers,RobertEggers,AnyaTaylor-Joy,Canada,4000000.0,40423945.0,PartsandLabor,92.0,February,4718,36423945,masterpiece
TheBigShort,Biography,2015,7.8,381000.0,AdamMcKay,CharlesRandolph,ChristianBale,UnitedStates,28000000.0,133440870.0,ParamountPictures,130.0,December,4719,105440870,masterpiece
JurassicWorld,Action,2015,7.0,593000.0,ColinTrevorrow,RickJaffa,ChrisPratt,UnitedStates,150000000.0,1670516444.0,UniversalPictures,124.0,June,4720,1520516444,masterpiece
TheRevenant,Action,2015,8.0,729000.0,AlejandroGInarritu,MarkLSmith,LeonardoDiCaprio,UnitedStates,135000000.0,532950503.0,NewRegencyProductions,156.0,January,4721,397950503,masterpiece
TheMartian,Adventure,2015,8.0,783000.0,RidleyScott,DrewGoddard,MattDamon,UnitedKingdom,108000000.0,630162448.0,TwentiethCenturyFox,144.0,October,4722,522162448,masterpiece
Room,Drama,2015,8.1,386000.0,LennyAbrahamson,EmmaDonoghue,BrieLarson,Canada,13000000.0,35401758.0,ElementPictures,118.0,January,4723,22401758,masterpiece
InsideOut,Animation,2015,8.1,641000.0,PeteDocter,PeteDocter,AmyPoehler,UnitedStates,175000000.0,858848019.0,PixarAnimationStudios,95.0,June,4724,683848019,masterpiece
Spotlight,Biography,2015,8.1,435000.0,TomMcCarthy,JoshSinger,MarkRuffalo,UnitedStates,20000000.0,98690254.0,Participant,129.0,November,4725,78690254,masterpiece
AmericanUltra,Action,2015,6.1,87000.0,NimaNourizadeh,MaxLandis,JesseEisenberg,UnitedStates,28000000.0,27262374.0,PalmStarMedia,96.0,August,4726,-737626,big_flop
TheManfromUNCLE,Action,2015,7.3,286000.0,GuyRitchie,GuyRitchie,HenryCavill,UnitedStates,75000000.0,107045109.0,WarnerBros,116.0,August,4727,32045109,success
TerminatorGenisys,Action,2015,6.3,264000.0,AlanTaylor,LaetaKalogridis,ArnoldSchwarzenegger,UnitedStates,155000000.0,440603537.0,ParamountPictures,126.0,July,4728,285603537,masterpiece
Cinderella,Drama,2015,6.9,165000.0,KennethBranagh,ChrisWeitz,LilyJames,UnitedStates,95000000.0,542358331.0,AllisonShearmurProductions,105.0,March,4729,447358331,masterpiece
StarWars:EpisodeVII-TheForceAwakens,Action,2015,7.8,876000.0,JJAbrams,LawrenceKasdan,DaisyRidley,UnitedStates,245000000.0,2069521700.0,Lucasfilm,138.0,December,4730,1824521700,masterpiece
Spectre,Action,2015,6.8,393000.0,SamMendes,JohnLogan,DanielCraig,UnitedKingdom,245000000.0,880681519.0,B24,148.0,November,4731,635681519,masterpiece
Legend,Biography,2015,6.9,164000.0,BrianHelgeland,BrianHelgeland,TomHardy,UnitedKingdom,30000000.0,42972994.0,CrossCreekPictures,132.0,November,4732,12972994,success
Chappie,Action,2015,6.8,235000.0,NeillBlomkamp,NeillBlomkamp,SharltoCopley,SouthAfrica,49000000.0,102811889.0,ColumbiaPictures,120.0,March,4733,53811889,masterpiece
KnockKnock,Drama,2015,4.9,87000.0,EliRoth,EliRoth,KeanuReeves,UnitedStates,2500000.0,5567103.0,BlackBearPictures,99.0,October,4734,3067103,masterpiece
IntheHeartoftheSea,Action,2015,6.9,128000.0,RonHoward,CharlesLeavitt,ChrisHemsworth,UnitedStates,100000000.0,93920758.0,WarnerBros,122.0,December,4735,-6079242,big_flop
TheBronze,Comedy,2015,6.1,11000.0,BryanBuckley,MelissaRauch,MelissaRauch,UnitedStates,3500000.0,615816.0,DuplassBrothersProductions,100.0,March,4736,-2884184,big_flop
TheIntern,Comedy,2015,7.1,231000.0,NancyMeyers,NancyMeyers,RobertDeNiro,UnitedStates,35000000.0,194564672.0,WaverlyFilms,121.0,September,4737,159564672,masterpiece
TheHungerGames:Mockingjay-Part2,Action,2015,6.6,297000.0,FrancisLawrence,PeterCraig,JenniferLawrence,UnitedStates,160000000.0,658344137.0,Lionsgate,137.0,November,4738,498344137,masterpiece
Everest,Action,2015,7.1,205000.0,BaltasarKormakur,WilliamNicholson,JasonClarke,UnitedKingdom,55000000.0,203427584.0,WorkingTitleFilms,121.0,September,4739,148427584,masterpiece
Blackhat,Action,2015,5.4,56000.0,MichaelMann,MorganDavisFoehl,ChrisHemsworth,UnitedStates,70000000.0,19652057.0,ForwardPass,133.0,January,4740,-50347943,big_flop
Spy,Action,2015,7.0,234000.0,PaulFeig,PaulFeig,MelissaMcCarthy,UnitedStates,65000000.0,235666219.0,TwentiethCenturyFox,120.0,June,4741,170666219,masterpiece
FantasticFour,Action,2015,4.2,156000.0,JoshTrank,JeremySlater,MilesTeller,UnitedStates,120000000.0,167882881.0,TwentiethCenturyFox,100.0,August,4742,47882881,success
Mission:Impossible-RogueNation,Action,2015,7.4,350000.0,ChristopherMcQuarrie,BruceGeller,TomCruise,UnitedStates,150000000.0,682716636.0,ParamountPictures,131.0,July,4743,532716636,masterpiece
TheVisit,Horror,2015,6.2,119000.0,MNightShyamalan,MNightShyamalan,OliviaDeJonge,UnitedStates,5000000.0,98450062.0,BlindingEdgePictures,94.0,September,4744,93450062,masterpiece
Vacation,Adventure,2015,6.1,103000.0,JohnFrancisDaley,JonathanGoldstein,EdHelms,UnitedStates,31000000.0,107228221.0,BenderSpink,99.0,July,4745,76228221,masterpiece
Creed,Drama,2015,7.6,254000.0,RyanCoogler,RyanCoogler,MichaelBJordan,UnitedStates,35000000.0,173567581.0,Metro-Goldwyn-Mayer(MGM),133.0,November,4746,138567581,masterpiece
TheAgeofAdaline,Drama,2015,7.2,160000.0,LeeTolandKrieger,JMillsGoodloe,BlakeLively,UnitedStates,25000000.0,65663276.0,LakeshoreEntertainment,112.0,April,4747,40663276,masterpiece
BlackMass,Biography,2015,6.9,171000.0,ScottCooper,MarkMallouk,JohnnyDepp,UnitedStates,53000000.0,99775678.0,CrossCreekPictures,123.0,September,4748,46775678,masterpiece
Focus,Comedy,2015,6.6,226000.0,GlennFicarra,GlennFicarra,WillSmith,UnitedStates,50100000.0,158762963.0,Kramer&SigmanFilms,105.0,February,4749,108662963,masterpiece
Home,Animation,2015,6.6,95000.0,TimJohnson,TomJAstle,JimParsons,UnitedStates,135000000.0,386041607.0,DreamWorksAnimation,94.0,March,4750,251041607,masterpiece
JupiterAscending,Action,2015,5.3,182000.0,LanaWachowski,LillyWachowski,ChanningTatum,UnitedStates,176000000.0,183887723.0,WarnerBros,127.0,February,4751,7887723,flop
ISawtheLight,Biography,2015,5.8,6700.0,MarcAbraham,MarcAbraham,TomHiddleston,UnitedStates,13000000.0,1767963.0,BRONStudios,123.0,April,4752,-11232037,big_flop
Minions,Animation,2015,6.4,218000.0,KyleBalda,BrianLynch,SandraBullock,UnitedStates,74000000.0,1159444662.0,IlluminationEntertainment,91.0,July,4753,1085444662,masterpiece
PitchPerfect2,Comedy,2015,6.4,146000.0,ElizabethBanks,KayCannon,AnnaKendrick,UnitedStates,29000000.0,287144079.0,BrownstoneProductions(II),115.0,May,4754,258144079,masterpiece
SanAndreas,Action,2015,6.1,219000.0,BradPeyton,CarltonCuse,DwayneJohnson,UnitedStates,110000000.0,473990832.0,NewLineCinema,114.0,May,4755,363990832,masterpiece
Trainwreck,Comedy,2015,6.2,132000.0,JuddApatow,AmySchumer,AmySchumer,UnitedStates,35000000.0,140795793.0,UniversalPictures,125.0,July,4756,105795793,masterpiece
Tomorrowland,Action,2015,6.4,175000.0,BradBird,DamonLindelof,GeorgeClooney,UnitedStates,190000000.0,209035668.0,WaltDisneyPictures,130.0,May,4757,19035668,flop
BridgeofSpies,Drama,2015,7.6,295000.0,StevenSpielberg,MattCharman,TomHanks,UnitedStates,40000000.0,165478348.0,DreamworksPictures,142.0,October,4758,125478348,masterpiece
TheDanishGirl,Biography,2015,7.1,170000.0,TomHooper,LucindaCoxon,EddieRedmayne,UnitedKingdom,15000000.0,64191523.0,WorkingTitleFilms,119.0,January,4759,49191523,masterpiece
TheDivergentSeries:Insurgent,Action,2015,6.2,223000.0,RobertSchwentke,BrianDuffield,ShaileneWoodley,UnitedStates,110000000.0,297002527.0,SummitEntertainment,119.0,March,4760,187002527,masterpiece
StraightOuttaCompton,Biography,2015,7.8,185000.0,FGaryGray,JonathanHerman,OSheaJacksonJr,UnitedStates,28000000.0,201634991.0,UniversalPictures,147.0,August,4761,173634991,masterpiece
Carol,Drama,2015,7.2,120000.0,ToddHaynes,PhyllisNagy,CateBlanchett,UnitedKingdom,11800000.0,40272135.0,TheWeinsteinCompany,118.0,January,4762,28472135,masterpiece
NoEscape,Action,2015,6.8,81000.0,JohnErickDowdle,JohnErickDowdle,LakeBell,UnitedStates,16200000.0,54418872.0,BoldFilms,103.0,August,4763,38218872,masterpiece
TheBoyNextDoor,Thriller,2015,4.7,40000.0,RobCohen,BarbaraCurry,JenniferLopez,UnitedStates,4000000.0,52425855.0,UniversalPictures,91.0,January,4764,48425855,masterpiece
Southpaw,Action,2015,7.4,223000.0,AntoineFuqua,KurtSutter,JakeGyllenhaal,HongKong,30000000.0,91970827.0,EscapeArtists,124.0,July,4765,61970827,masterpiece
MazeRunner:TheScorchTrials,Action,2015,6.3,230000.0,WesBall,TSNowlin,DylanOBrien,UnitedStates,61000000.0,312296056.0,GothamGroup,131.0,September,4766,251296056,masterpiece
TheLastWitchHunter,Action,2015,6.0,98000.0,BreckEisner,CoryGoodman,VinDiesel,UnitedStates,90000000.0,146936910.0,SummitEntertainment,106.0,October,4767,56936910,masterpiece
GreenRoom,Horror,2015,7.0,112000.0,JeremySaulnier,JeremySaulnier,AntonYelchin,UnitedStates,5000000.0,3769214.0,BroadGreenPictures,95.0,May,4768,-1230786,big_flop
Burnt,Comedy,2015,6.6,110000.0,JohnWells,StevenKnight,BradleyCooper,UnitedStates,20000000.0,36606743.0,3ArtsEntertainment,101.0,October,4769,16606743,masterpiece
TheGoodDinosaur,Animation,2015,6.7,106000.0,PeterSohn,BobPeterson,JeffreyWright,UnitedStates,200000000.0,332207671.0,PixarAnimationStudios,93.0,November,4770,132207671,masterpiece
TheGift,Drama,2015,7.0,145000.0,JoelEdgerton,JoelEdgerton,JasonBateman,UnitedStates,5000000.0,58980521.0,BlumhouseProductions,108.0,August,4771,53980521,masterpiece
PointBreak,Action,2015,5.3,60000.0,EricsonCore,KurtWimmer,EdgarRamirez,China,105000000.0,133718711.0,AlconEntertainment,114.0,December,4772,28718711,success
GetHard,Comedy,2015,6.0,127000.0,EtanCohen,JayMartel,WillFerrell,UnitedStates,40000000.0,111711453.0,GarySanchezProductions,100.0,March,4773,71711453,masterpiece
Hitman:Agent47,Action,2015,5.7,87000.0,AleksanderBach,SkipWoods,RupertFriend,UnitedStates,35000000.0,82347656.0,TwentiethCenturyFox,96.0,August,4774,47347656,masterpiece
Entourage,Comedy,2015,6.6,77000.0,DougEllin,DougEllin,AdrianGrenier,UnitedStates,30000000.0,49263404.0,WarnerBros,104.0,June,4775,19263404,masterpiece
SteveJobs,Biography,2015,7.2,160000.0,DannyBoyle,AaronSorkin,MichaelFassbender,UnitedKingdom,30000000.0,34441873.0,UniversalPictures,122.0,October,4776,4441873,flop
ScoutsGuidetotheZombieApocalypse,Action,2015,6.3,47000.0,ChristopherLandon,CarrieLeeWilson,TyeSheridan,UnitedStates,15000000.0,16137046.0,ParamountPictures,93.0,October,4777,1137046,flop
HardcoreHenry,Action,2015,6.7,90000.0,IlyaNaishuller,IlyaNaishuller,SharltoCopley,Russia,2000000.0,16810562.0,BazelevsProduction,96.0,April,4778,14810562,masterpiece
Joy,Biography,2015,6.6,131000.0,DavidORussell,DavidORussell,JenniferLawrence,UnitedStates,60000000.0,101134059.0,Fox2000Pictures,124.0,December,4779,41134059,masterpiece
Masterminds,Biography,2015,5.8,52000.0,JaredHess,ChrisBowman,ZachGalifianakis,UnitedStates,25000000.0,29674699.0,BroadwayVideo,95.0,September,4780,4674699,flop
Brooklyn,Drama,2015,7.5,135000.0,JohnCrowley,NickHornby,SaoirseRonan,UnitedKingdom,11000000.0,62402155.0,WildgazeFilms,117.0,November,4781,51402155,masterpiece
Self/less,Action,2015,6.5,93000.0,TarsemSingh,AlexPastor,RyanReynolds,UnitedStates,26000000.0,31807156.0,FocusFeatures,117.0,July,4782,5807156,flop
Ted2,Comedy,2015,6.3,191000.0,SethMacFarlane,SethMacFarlane,MarkWahlberg,UnitedStates,68000000.0,215863606.0,UniversalPictures,115.0,June,4783,147863606,masterpiece
Pan,Adventure,2015,5.7,62000.0,JoeWright,JasonFuchs,LeviMiller,UnitedStates,150000000.0,128388320.0,WarnerBros,111.0,October,4784,-21611680,big_flop
Pixels,Action,2015,5.5,135000.0,ChrisColumbus,TimHerlihy,AdamSandler,UnitedStates,88000000.0,244874809.0,ColumbiaPictures,105.0,July,4785,156874809,masterpiece
Demolition,Comedy,2015,7.0,93000.0,Jean-MarcVallee,BryanSipe,JakeGyllenhaal,UnitedStates,10000000.0,4366460.0,BlackLabelMedia,101.0,April,4786,-5633540,big_flop
Macbeth,Drama,2015,6.6,54000.0,JustinKurzel,ToddLouiso,MichaelFassbender,UnitedKingdom,15000000.0,16322067.0,See-SawFilms,113.0,December,4787,1322067,flop
DaddysHome,Comedy,2015,6.2,112000.0,SeanAnders,BrianBurns,WillFerrell,UnitedStates,50000000.0,242786137.0,ParamountPictures,96.0,December,4788,192786137,masterpiece
RunAllNight,Action,2015,6.6,105000.0,JaumeCollet-Serra,BradIngelsby,LiamNeeson,UnitedStates,50000000.0,71561644.0,WarnerBros,114.0,March,4789,21561644,success
MrRight,Action,2015,6.4,52000.0,PacoCabezas,MaxLandis,AnnaKendrick,UnitedStates,8000000.0,607595.0,AmasiaEntertainment,95.0,April,4790,-7392405,big_flop
MagicMikeXXL,Comedy,2015,5.6,53000.0,GregoryJacobs,ReidCarolin,ChanningTatum,UnitedStates,14800000.0,117813057.0,WarnerBros,115.0,July,4791,103013057,masterpiece
TheDUFF,Comedy,2015,6.5,87000.0,AriSandel,JoshACagan,MaeWhitman,UnitedStates,8500000.0,43709744.0,CBSFilms,101.0,February,4792,35209744,masterpiece
Trumbo,Biography,2015,7.5,78000.0,JayRoach,JohnMcNamara,BryanCranston,UnitedStates,15000000.0,11430025.0,BleeckerStreetFilms,124.0,November,4793,-3569975,big_flop
HotelTransylvania2,Animation,2015,6.7,113000.0,GenndyTartakovsky,RobertSmigel,AdamSandler,UnitedStates,80000000.0,474800000.0,ColumbiaPictures,89.0,September,4794,394800000,masterpiece
TheLongestRide,Drama,2015,7.1,79000.0,GeorgeTillmanJr,NicholasSparks,ScottEastwood,UnitedStates,34000000.0,62944815.0,Fox2000Pictures,123.0,April,4795,28944815,masterpiece
VictorFrankenstein,Drama,2015,6.0,54000.0,PaulMcGuigan,MaxLandis,DanielRadcliffe,UnitedKingdom,65000000.0,34227298.0,DavisEntertainment,110.0,November,4796,-30772702,big_flop
Insidious:Chapter3,Horror,2015,6.1,97000.0,LeighWhannell,LeighWhannell,DermotMulroney,Canada,10000000.0,112983889.0,GramercyPictures(I),97.0,June,4797,102983889,masterpiece
Goosebumps,Adventure,2015,6.3,83000.0,RobLetterman,DarrenLemke,JackBlack,UnitedStates,58000000.0,158261424.0,SonyPicturesAnimation,103.0,October,4798,100261424,masterpiece
Aloha,Comedy,2015,5.4,64000.0,CameronCrowe,CameronCrowe,BradleyCooper,UnitedStates,37000000.0,26250020.0,ColumbiaPictures,105.0,May,4799,-10749980,big_flop
Baahubali:TheBeginning,Action,2015,8.0,107000.0,SSRajamouli,VijayendraPrasad,Prabhas,India,18026148.0,24548038.0,ArkaMediaworks,159.0,July,4800,6521890,success
