name,genre,year,score,votes,director,writer,star,country,budget,gross,company,runtime,month,id
HatchetII,Action,2010,5.5,13000.0,AdamGreen,AdamGreen,DanielleHarris,UnitedStates,800000.0,156190.0,ArieScopePictures,85.0,November,4057
Hesher,Drama,2010,7.0,51000.0,SpencerSusser,SpencerSusser,JosephGordon-Levitt,UnitedStates,7000000.0,449702.0,TheLastPictureCompany,106.0,June,4058
ForColoredGirls,Drama,2010,6.1,7300.0,TylerPerry,TylerPerry,JanetJackson,UnitedStates,21000000.0,37981984.0,Lionsgate,133.0,November,4059
ThePerfectHost,Comedy,2010,6.8,26000.0,NickTomnay,NickTomnay,DavidHydePierce,UnitedStates,500000.0,453708.0,StaceyTestroInternational,93.0,May,4060
LoveRanch,Biography,2010,5.6,3000.0,TaylorHackford,MarkJacobson,HelenMirren,Germany,25000000.0,146149.0,AramidEntertainmentFund,117.0,January,4061
PassionPlay,Drama,2010,4.6,7400.0,MitchGlazer,MitchGlazer,MickeyRourke,UnitedStates,8000000.0,25603.0,AnnapurnaProductions,94.0,July,4062
EverythingMustGo,Drama,2010,6.4,49000.0,DanRush,DanRush,WillFerrell,UnitedStates,5000000.0,2820490.0,TempleHillEntertainment,97.0,October,4063
CaptainAmerica:theFirstAvenger,Action,2011,6.9,769000.0,JoeJohnston,ChristopherMarkus,ChrisEvans,UnitedStates,140000000.0,370569774.0,ParamountPictures,124.0,July,4064
Thor,Action,2011,7.0,772000.0,KennethBranagh,AshleyMiller,ChrisHemsworth,UnitedStates,150000000.0,449326618.0,ParamountPictures,115.0,May,4065
HarryPotterandtheDeathlyHallows:Part2,Adventure,2011,8.1,790000.0,DavidYates,SteveKloves,DanielRadcliffe,UnitedKingdom,125000000.0,1342321665.0,WarnerBros,130.0,July,4066
TakeShelter,Drama,2011,7.4,95000.0,JeffNichols,JeffNichols,MichaelShannon,UnitedStates,5000000.0,3741098.0,Hydraulx,120.0,November,4067
Bridesmaids,Comedy,2011,6.8,276000.0,PaulFeig,KristenWiig,KristenWiig,UnitedStates,32500000.0,288383523.0,UniversalPictures,125.0,May,4068
FastFive,Action,2011,7.3,362000.0,JustinLin,ChrisMorgan,VinDiesel,UnitedStates,125000000.0,626137675.0,UniversalPictures,130.0,April,4069
MidnightinParis,Comedy,2011,7.7,398000.0,WoodyAllen,WoodyAllen,OwenWilson,Spain,17000000.0,151653750.0,Mediapro,94.0,June,4070
Moneyball,Biography,2011,7.6,385000.0,BennettMiller,StevenZaillian,BradPitt,UnitedStates,50000000.0,110206216.0,ColumbiaPictures,133.0,September,4071
TheGirlwiththeDragonTattoo,Crime,2011,7.8,435000.0,DavidFincher,StevenZaillian,DanielCraig,UnitedStates,90000000.0,232617430.0,ColumbiaPictures,158.0,December,4072
JustGowithIt,Comedy,2011,6.4,227000.0,DennisDugan,AllanLoeb,AdamSandler,UnitedStates,80000000.0,214945591.0,ColumbiaPictures,117.0,February,4073
Drive,Crime,2011,7.8,587000.0,NicolasWindingRefn,HosseinAmini,RyanGosling,UnitedStates,15000000.0,77187281.0,FilmDistrict,100.0,September,4074
GreenLantern,Action,2011,5.5,272000.0,MartinCampbell,GregBerlanti,RyanReynolds,UnitedStates,200000000.0,219851172.0,WarnerBros,114.0,June,4075
TheCabinintheWoods,Horror,2011,7.0,387000.0,DrewGoddard,JossWhedon,KristenConnolly,UnitedStates,30000000.0,69935600.0,Lionsgate,95.0,April,4076
TheHelp,Drama,2011,8.0,436000.0,TateTaylor,TateTaylor,EmmaStone,UnitedStates,25000000.0,216639112.0,DreamWorks,146.0,August,4077
"Crazy,Stupid,Love",Comedy,2011,7.4,487000.0,GlennFicarra,DanFogelman,SteveCarell,UnitedStates,50000000.0,145051197.0,CarouselProductions(II),118.0,July,4078
NoStringsAttached,Comedy,2011,6.2,219000.0,IvanReitman,ElizabethMeriwether,NataliePortman,UnitedStates,25000000.0,149228077.0,ParamountPictures,108.0,January,4079
PiratesoftheCaribbean:onStrangerTides,Action,2011,6.6,492000.0,RobMarshall,TedElliott,JohnnyDepp,UnitedStates,250000000.0,1045713802.0,WaltDisneyPictures,136.0,May,4080
SuckerPunch,Action,2011,6.0,235000.0,ZackSnyder,ZackSnyder,EmilyBrowning,UnitedStates,82000000.0,89792502.0,WarnerBros,110.0,March,4081
Warrior,Action,2011,8.1,445000.0,GavinOConnor,GavinOConnor,TomHardy,UnitedStates,25000000.0,23308615.0,Lionsgate,140.0,September,4082
KungFuPanda2,Animation,2011,7.2,262000.0,JenniferYuhNelson,JonathanAibel,JackBlack,UnitedStates,150000000.0,665692281.0,DreamWorksAnimation,90.0,May,4083
FriendswithBenefits,Comedy,2011,6.5,348000.0,WillGluck,KeithMerryman,MilaKunis,UnitedStates,35000000.0,149542245.0,ScreenGems,109.0,July,4084
Immortals,Action,2011,6.0,163000.0,TarsemSingh,CharleyParlapanides,HenryCavill,UnitedStates,75000000.0,226904017.0,RelativityMedia,110.0,November,4085
X-Men:FirstClass,Action,2011,7.7,657000.0,MatthewVaughn,AshleyMiller,JamesMcAvoy,UnitedStates,160000000.0,352616690.0,TwentiethCenturyFox,131.0,June,4086
Contagion,Drama,2011,6.7,290000.0,StevenSoderbergh,ScottZBurns,MattDamon,UnitedArabEmirates,60000000.0,136515867.0,WarnerBros,106.0,September,4087
BadTeacher,Comedy,2011,5.6,196000.0,JakeKasdan,GeneStupnitsky,CameronDiaz,UnitedStates,20000000.0,216197492.0,ColumbiaPictures,92.0,June,4088
InTime,Action,2011,6.7,379000.0,AndrewNiccol,AndrewNiccol,JustinTimberlake,UnitedStates,40000000.0,173930596.0,NewRegencyProductions,109.0,October,4089
OneDay,Drama,2011,7.0,143000.0,LoneScherfig,DavidNicholls,AnneHathaway,UnitedStates,15000000.0,59389433.0,FocusFeatures,107.0,August,4090
Scream4,Horror,2011,6.1,131000.0,WesCraven,KevinWilliamson,NeveCampbell,UnitedStates,40000000.0,97231420.0,DimensionFilms,111.0,April,4091
Shame,Drama,2011,7.2,187000.0,SteveMcQueen,SteveMcQueen,MichaelFassbender,UnitedKingdom,6500000.0,19123767.0,FoxSearchlightPictures,101.0,January,4092
Mission:Impossible-GhostProtocol,Action,2011,7.4,466000.0,BradBird,BruceGeller,TomCruise,UnitedStates,145000000.0,694713380.0,ParamountPictures,132.0,December,4093
Super8,Mystery,2011,7.0,343000.0,JJAbrams,JJAbrams,ElleFanning,UnitedStates,50000000.0,260095986.0,ParamountPictures,112.0,June,4094
WeNeedtoTalkAboutKevin,Drama,2011,7.5,142000.0,LynneRamsay,LynneRamsay,TildaSwinton,UnitedKingdom,7000000.0,9232318.0,BBCFilms,112.0,October,4095
Limitless,Sci-Fi,2011,7.4,538000.0,NeilBurger,LeslieDixon,BradleyCooper,UnitedStates,27000000.0,161849455.0,RelativityMedia,105.0,March,4096
Unknown,Action,2011,6.8,253000.0,JaumeCollet-Serra,OliverButcher,LiamNeeson,UnitedKingdom,30000000.0,135710029.0,DarkCastleEntertainment,113.0,February,4097
Transformers:DarkoftheMoon,Action,2011,6.2,390000.0,MichaelBay,EhrenKruger,ShiaLaBeouf,UnitedStates,195000000.0,1123794079.0,ParamountPictures,154.0,June,4098
Cowboys&Aliens,Action,2011,6.0,211000.0,JonFavreau,RobertoOrci,DanielCraig,UnitedStates,163000000.0,174822325.0,UniversalPictures,119.0,July,4099
TheTwilightSaga:BreakingDawn-Part1,Adventure,2011,4.9,228000.0,BillCondon,MelissaRosenberg,KristenStewart,UnitedStates,110000000.0,712205856.0,SummitEntertainment,117.0,November,4100
ConantheBarbarian,Action,2011,5.2,96000.0,MarcusNispel,ThomasDeanDonnelly,JasonMomoa,UnitedStates,90000000.0,63523283.0,Lionsgate,113.0,August,4101
Cars2,Animation,2011,6.1,168000.0,JohnLasseter,JohnLasseter,OwenWilson,UnitedStates,200000000.0,559852396.0,WaltDisneyPictures,106.0,June,4102
Rango,Animation,2011,7.2,245000.0,GoreVerbinski,JohnLogan,JohnnyDepp,UnitedStates,135000000.0,245724603.0,ParamountPictures,107.0,March,4103
Melancholia,Drama,2011,7.2,172000.0,LarsvonTrier,LarsvonTrier,KirstenDunst,Denmark,7400000.0,17039814.0,ZentropaEntertainments,135.0,May,4104
SourceCode,Action,2011,7.5,495000.0,DuncanJones,BenRipley,JakeGyllenhaal,UnitedStates,32000000.0,147332697.0,SummitEntertainment,93.0,April,4105
RealSteel,Action,2011,7.0,306000.0,ShawnLevy,JohnGatins,HughJackman,UnitedStates,110000000.0,299268508.0,DreamworksPictures,127.0,October,4106
HorribleBosses,Comedy,2011,6.8,428000.0,SethGordon,MichaelMarkowitz,JasonBateman,UnitedStates,35000000.0,209838559.0,NewLineCinema,98.0,July,4107
Rio,Animation,2011,6.9,212000.0,CarlosSaldanha,CarlosSaldanha,JesseEisenberg,UnitedStates,90000000.0,483866518.0,TwentiethCenturyFoxAnimation,96.0,April,4108
SherlockHolmes:AGameofShadows,Action,2011,7.5,429000.0,GuyRitchie,MicheleMulroney,RobertDowneyJr,UnitedStates,125000000.0,543848418.0,WarnerBros,129.0,December,4109
TheThreeMusketeers,Action,2011,5.7,105000.0,PaulWSAnderson,AlexLitvak,LoganLerman,UnitedStates,75000000.0,132274484.0,SummitEntertainment,110.0,October,4110
TowerHeist,Action,2011,6.2,137000.0,BrettRatner,AdamCooper,EddieMurphy,UnitedStates,75000000.0,152930623.0,UniversalPictures,104.0,November,4111
Paul,Adventure,2011,7.0,240000.0,GregMottola,SimonPegg,SimonPegg,UnitedStates,40000000.0,97984015.0,UniversalPictures,104.0,March,4112
WeBoughtaZoo,Comedy,2011,7.1,138000.0,CameronCrowe,AlineBroshMcKenna,MattDamon,UnitedStates,50000000.0,120081841.0,TwentiethCenturyFox,124.0,December,4113
RiseofthePlanetoftheApes,Action,2011,7.5,504000.0,RupertWyatt,RickJaffa,JamesFranco,UnitedStates,93000000.0,481800873.0,TwentiethCenturyFox,105.0,August,4114
YourHighness,Adventure,2011,5.5,99000.0,DavidGordonGreen,DannyMcBride,DannyMcBride,UnitedStates,49900000.0,28013733.0,UniversalPictures,102.0,April,4115
TheLincolnLawyer,Crime,2011,7.3,221000.0,BradFurman,JohnRomano,MatthewMcConaughey,UnitedStates,40000000.0,86752352.0,Lionsgate,118.0,March,4116
Colombiana,Action,2011,6.4,97000.0,OlivierMegaton,LucBesson,ZoeSaldana,France,40000000.0,71508440.0,EuropaCorp,108.0,August,4117
LarryCrowne,Comedy,2011,6.1,65000.0,TomHanks,TomHanks,TomHanks,UnitedStates,30000000.0,75055070.0,UniversalPictures,98.0,July,4118
Abduction,Action,2011,5.1,78000.0,JohnSingleton,ShawnChristensen,TaylorLautner,UnitedStates,35000000.0,82087155.0,Lionsgate,106.0,September,4119
ASeparation,Drama,2011,8.3,227000.0,AsgharFarhadi,AsgharFarhadi,PaymanMaadi,Iran,500000.0,22926076.0,AsgharFarhadiProductions,123.0,March,4120
Hugo,Drama,2011,7.5,310000.0,MartinScorsese,JohnLogan,AsaButterfield,UnitedKingdom,150000000.0,185770310.0,ParamountPictures,126.0,November,4121
TheAdjustmentBureau,Romance,2011,7.0,248000.0,GeorgeNolfi,GeorgeNolfi,MattDamon,UnitedStates,50200000.0,127869379.0,UniversalPictures,106.0,March,4122
TheTreeofLife,Drama,2011,6.8,171000.0,TerrenceMalick,TerrenceMalick,BradPitt,UnitedStates,32000000.0,58409247.0,CottonwoodPictures,139.0,May,4123
KillerJoe,Crime,2011,6.7,75000.0,WilliamFriedkin,TracyLetts,MatthewMcConaughey,UnitedStates,11000000.0,4633668.0,VoltagePictures,102.0,June,4124
KilltheIrishman,Biography,2011,7.1,47000.0,JonathanHensleigh,JonathanHensleigh,RayStevenson,UnitedStates,12000000.0,1188194.0,AnchorBayFilms,106.0,May,4125
WarHorse,Action,2011,7.2,150000.0,StevenSpielberg,LeeHall,JeremyIrvine,UnitedStates,66000000.0,177584879.0,DreamworksPictures,146.0,December,4126
TheChange-Up,Comedy,2011,6.3,172000.0,DavidDobkin,JonLucas,JasonBateman,UnitedStates,52000000.0,75450437.0,UniversalPictures,112.0,August,4127
TheRaid:Redemption,Action,2011,7.6,195000.0,GarethEvans,GarethEvans,IkoUwais,Indonesia,1100000.0,9148519.0,PtMerantauFilms,101.0,April,4128
MarginCall,Drama,2011,7.1,121000.0,JCChandor,JCChandor,ZacharyQuinto,UnitedStates,3500000.0,19504039.0,BeforeTheDoorPictures,107.0,September,4129
Hanna,Action,2011,6.8,193000.0,JoeWright,SethLochhead,SaoirseRonan,UnitedStates,30000000.0,63782078.0,FocusFeatures,111.0,April,4130
50/50,Comedy,2011,7.6,320000.0,JonathanLevine,WillReiser,JosephGordon-Levitt,UnitedStates,8000000.0,41097853.0,SummitEntertainment,100.0,September,4131
TheDescendants,Comedy,2011,7.3,235000.0,AlexanderPayne,AlexanderPayne,GeorgeClooney,UnitedStates,20000000.0,177243185.0,FoxSearchlightPictures,115.0,December,4132
TheAdventuresofTintin,Animation,2011,7.3,221000.0,StevenSpielberg,Herge,JamieBell,UnitedStates,135000000.0,373993951.0,ColumbiaPictures,107.0,December,4133
TheDarkestHour,Action,2011,4.9,59000.0,ChrisGorak,JonSpaihts,EmileHirsch,UnitedStates,30000000.0,64626786.0,SummitEntertainment,89.0,December,4134
FinalDestination5,Action,2011,5.8,109000.0,StevenQuale,EricHeisserer,NicholasDAgosto,UnitedStates,40000000.0,157887643.0,NewLineCinema,92.0,August,4135
IAmNumberFour,Action,2011,6.1,230000.0,DJCaruso,AlfredGough,AlexPettyfer,UnitedStates,60000000.0,149878437.0,DreamworksPictures,111.0,February,4136
Footloose,Comedy,2011,5.9,47000.0,CraigBrewer,DeanPitchford,KennyWormald,UnitedStates,24000000.0,63543328.0,ParamountPictures,113.0,October,4137
YoureNext,Horror,2011,6.6,92000.0,AdamWingard,SimonBarrett,SharniVinson,UnitedStates,1000000.0,26895481.0,SnootEntertainment,95.0,August,4138
TheThing,Horror,2011,6.2,124000.0,MatthijsvanHeijningenJr,EricHeisserer,MaryElizabethWinstead,Canada,38000000.0,31505287.0,MorganCreekEntertainment,103.0,October,4139
DriveAngry,Action,2011,5.4,96000.0,PatrickLussier,ToddFarmer,NicolasCage,UnitedStates,50000000.0,40909909.0,SummitEntertainment,104.0,February,4140
JackandJill,Comedy,2011,3.3,80000.0,DennisDugan,BenZook,AdamSandler,UnitedStates,79000000.0,149673788.0,ColumbiaPictures,91.0,November,4141
Zookeeper,Comedy,2011,5.2,59000.0,FrankCoraci,NickBakay,KevinJames,UnitedStates,80000000.0,169852759.0,ColumbiaPictures,102.0,July,4142
TheHangoverPartII,Comedy,2011,6.4,472000.0,ToddPhillips,CraigMazin,BradleyCooper,UnitedStates,80000000.0,586764305.0,WarnerBros,102.0,May,4143
HallPass,Comedy,2011,5.8,121000.0,BobbyFarrelly,PeteJones,OwenWilson,UnitedStates,36000000.0,86157237.0,NewLineCinema,105.0,February,4144
TheBestExoticMarigoldHotel,Comedy,2011,7.3,92000.0,JohnMadden,OlParker,JudiDench,UnitedKingdom,10000000.0,136836272.0,BlueprintPictures,124.0,May,4145
TheGrey,Action,2011,6.8,244000.0,JoeCarnahan,JoeCarnahan,LiamNeeson,UnitedStates,25000000.0,79781695.0,OpenRoadFilms(II),117.0,January,4146
TheSitter,Comedy,2011,5.7,69000.0,DavidGordonGreen,BrianGatewood,JonahHill,UnitedStates,25000000.0,34942188.0,TwentiethCenturyFox,81.0,December,4147
TakeMeHomeTonight,Comedy,2011,6.3,52000.0,MichaelDowse,JackieFilgo,TopherGrace,UnitedStates,23000000.0,7550073.0,RoguePictures,97.0,March,4148
TheMechanic,Action,2011,6.6,154000.0,SimonWest,RichardWenk,JasonStatham,UnitedStates,40000000.0,76130093.0,CBSFilms,93.0,January,4149
GhostRider:SpiritofVengeance,Action,2011,4.3,113000.0,MarkNeveldine,ScottMGimple,NicolasCage,UnitedStates,57000000.0,132563930.0,ColumbiaPictures,96.0,February,4150
BattleLosAngeles,Action,2011,5.7,176000.0,JonathanLiebesman,ChristopherBertolini,AaronEckhart,UnitedStates,70000000.0,211819354.0,ColumbiaPictures,116.0,March,4151
TheGreenHornet,Action,2011,5.8,157000.0,MichelGondry,SethRogen,SethRogen,UnitedStates,120000000.0,227817248.0,ColumbiaPictures,119.0,January,4152
KillerElite,Action,2011,6.4,126000.0,GaryMcKendry,MattSherring,JasonStatham,UnitedKingdom,70000000.0,57084522.0,OmnilabMedia,116.0,September,4153
SharkNight,Horror,2011,4.0,25000.0,DavidREllis,WillHayes,SaraPaxton,UnitedStates,25000000.0,41363927.0,IncentiveFilmedEntertainment,90.0,September,4154
JEdgar,Biography,2011,6.5,124000.0,ClintEastwood,DustinLanceBlack,LeonardoDiCaprio,UnitedStates,35000000.0,84920539.0,ImagineEntertainment,137.0,November,4155
DreamHouse,Drama,2011,6.0,64000.0,JimSheridan,DavidLoucka,DanielCraig,UnitedStates,50000000.0,39984400.0,CliffjackMotionPictures,84.0,September,4156
Haywire,Action,2011,5.8,85000.0,StevenSoderbergh,LemDobbs,GinaCarano,Ireland,23000000.0,34513760.0,RelativityMedia,93.0,January,4157
TheMuppets,Adventure,2011,7.1,89000.0,JamesBobin,JasonSegel,AmyAdams,UnitedStates,45000000.0,165184237.0,WaltDisneyPictures,103.0,November,4158
TheSmurfs,Animation,2011,5.4,86000.0,RajaGosnell,JDavidStem,HankAzaria,UnitedStates,110000000.0,563749323.0,ColumbiaPictures,103.0,July,4159
TheIdesofMarch,Drama,2011,7.1,218000.0,GeorgeClooney,GeorgeClooney,PaulGiamatti,UnitedStates,12500000.0,76338111.0,ColumbiaPictures,101.0,October,4160
FrightNight,Comedy,2011,6.4,101000.0,CraigGillespie,MartiNoxon,AntonYelchin,UnitedStates,30000000.0,41002607.0,DreamworksPictures,106.0,August,4161
SoulSurfer,Biography,2011,7.0,47000.0,SeanMcNamara,SeanMcNamara,AnnaSophiaRobb,UnitedStates,18000000.0,47120948.0,EnticingEntertainment,112.0,April,4162
TheArtist,Comedy,2011,7.9,234000.0,MichelHazanavicius,MichelHazanavicius,JeanDujardin,France,15000000.0,133432856.0,Studio37,100.0,January,4163
WaterforElephants,Drama,2011,6.9,113000.0,FrancisLawrence,RichardLaGravenese,RobertPattinson,UnitedStates,38000000.0,117094902.0,Fox2000Pictures,120.0,April,4164
TheSnowtownMurders,Biography,2011,6.6,18000.0,JustinKurzel,ShaunGrant,LucasPittaway,Australia,2000000.0,1349387.0,CarverFilms,119.0,May,4165
SomethingBorrowed,Comedy,2011,5.9,59000.0,LukeGreenfield,JennieSnyderUrman,GinniferGoodwin,UnitedStates,35000000.0,65100369.0,AlconEntertainment,112.0,May,4166
Priest,Action,2011,5.7,117000.0,ScottStewart,CoryGoodman,PaulBettany,UnitedStates,60000000.0,78309505.0,ScreenGems,87.0,May,4167
JohnnyEnglishReborn,Action,2011,6.3,123000.0,OliverParker,HamishMcColl,RowanAtkinson,UnitedKingdom,45000000.0,160078586.0,UniversalPictures,101.0,October,4168
BuckyLarson:BorntoBeaStar,Comedy,2011,3.2,12000.0,TomBrady,AdamSandler,NickSwardson,UnitedStates,10000000.0,2530394.0,ColumbiaPictures,97.0,September,4169
DiaryofaWimpyKid:RodrickRules,Animation,2011,6.5,28000.0,DavidBowers,GabeSachs,ZacharyGordon,UnitedStates,21000000.0,72526996.0,Fox2000Pictures,99.0,March,4170
Carnage,Comedy,2011,7.2,122000.0,RomanPolanski,YasminaReza,JodieFoster,France,25000000.0,30722632.0,SBSProductions,80.0,November,4171
AttacktheBlock,Action,2011,6.7,102000.0,JoeCornish,JoeCornish,JohnBoyega,UnitedKingdom,13000000.0,6206022.0,ScreenGems,88.0,May,4172
TheGuard,Comedy,2011,7.3,83000.0,JohnMichaelMcDonagh,JohnMichaelMcDonagh,BrendanGleeson,Ireland,6000000.0,19561904.0,ReprisalFilms,96.0,July,4173
YoungAdult,Comedy,2011,6.3,82000.0,JasonReitman,DiabloCody,CharlizeTheron,UnitedStates,12000000.0,22939027.0,ParamountPictures,94.0,December,4174
TheDevilsDouble,Biography,2011,7.1,61000.0,LeeTamahori,MichaelThomas,DominicCooper,Belgium,19100000.0,5728213.0,Corsan,109.0,September,4175
AnotherEarth,Drama,2011,6.9,93000.0,MikeCahill,MikeCahill,BritMarling,UnitedStates,100000.0,1938783.0,ArtistsPublicDomain,92.0,October,4176
LikeCrazy,Drama,2011,6.7,60000.0,DrakeDoremus,DrakeDoremus,FelicityJones,UnitedStates,250000.0,3852409.0,ParamountVantage,86.0,January,4177
WhatsYourNumber?,Comedy,2011,6.1,74000.0,MarkMylod,KarynBosnak,AnnaFaris,UnitedStates,20000000.0,30426096.0,NewRegencyProductions,106.0,September,4178
Gnomeo&Juliet,Animation,2011,5.9,53000.0,KellyAsbury,RobSprackling,JamesMcAvoy,UnitedKingdom,36000000.0,193967670.0,TouchstonePictures,84.0,February,4179
PussinBoots,Animation,2011,6.6,148000.0,ChrisMiller,TomWheeler,AntonioBanderas,UnitedStates,130000000.0,554987477.0,DreamWorksAnimation,90.0,October,4180
Beastly,Drama,2011,5.6,76000.0,DanielBarnz,DanielBarnz,AlexPettyfer,UnitedStates,17000000.0,43202283.0,CBSFilms,86.0,March,4181
Bernie,Biography,2011,6.8,58000.0,RichardLinklater,SkipHollandsworth,JackBlack,UnitedStates,5000000.0,10173061.0,MandalayVision,104.0,June,4182
SeasonoftheWitch,Action,2011,5.4,91000.0,DominicSena,BragiFSchut,NicolasCage,UnitedStates,40000000.0,91627228.0,AtlasEntertainment,95.0,January,4183
SilentHouse,Drama,2011,5.3,22000.0,ChrisKentis,GustavoHernandez,ElizabethOlsen,UnitedStates,2000000.0,16527747.0,ElleDriver,86.0,March,4184
WinniethePooh,Animation,2011,7.2,23000.0,StephenJAnderson,StephenJAnderson,JimCummings,UnitedStates,30000000.0,49871429.0,WaltDisneyPictures,63.0,July,4185
HobowithaShotgun,Action,2011,6.1,45000.0,JasonEisener,JohnDavies,RutgerHauer,Canada,3000000.0,748453.0,RhombusMedia,86.0,May,4186
TheEagle,Action,2011,6.2,67000.0,KevinMacdonald,JeremyBrock,ChanningTatum,UnitedKingdom,25000000.0,37989684.0,FocusFeatures,114.0,February,4187
TheRumDiary,Comedy,2011,6.2,100000.0,BruceRobinson,BruceRobinson,JohnnyDepp,UnitedStates,45000000.0,30134958.0,GKFilms,119.0,October,4188
SpyKids4-D:AlltheTimeintheWorld,Animation,2011,3.5,24000.0,RobertRodriguez,RobertRodriguez,JessicaAlba,UnitedStates,27000000.0,85564310.0,DimensionFilms,89.0,August,4189
TheDivide,Drama,2011,5.8,36000.0,XavierGens,KarlMueller,LaurenGerman,UnitedStates,3000000.0,145676.0,PreferredContent,112.0,April,4190
RedRidingHood,Fantasy,2011,5.5,109000.0,CatherineHardwicke,DavidLeslieJohnson-McGoldrick,AmandaSeyfried,UnitedStates,42000000.0,90260376.0,WarnerBros,100.0,March,4191
TheRoommate,Drama,2011,4.8,37000.0,ChristianEChristiansen,SonnyMallhi,MinkaKelly,UnitedStates,16000000.0,40492652.0,ScreenGems,91.0,February,4192
MonteCarlo,Adventure,2011,5.8,42000.0,ThomasBezucha,ThomasBezucha,SelenaGomez,Hungary,20000000.0,39782683.0,Fox2000Pictures,109.0,July,4193
TheRite,Drama,2011,6.0,93000.0,MikaelHafstrom,MichaelPetroni,ColinODonoghue,UnitedStates,37000000.0,96560591.0,NewLineCinema,114.0,January,4194
NewYearsEve,Comedy,2011,5.7,83000.0,GarryMarshall,KatherineFugate,SarahJessicaParker,UnitedStates,56000000.0,142044638.0,NewLineCinema,118.0,December,4195
SoundofMyVoice,Drama,2011,6.6,21000.0,ZalBatmanglij,ZalBatmanglij,ChristopherDenham,UnitedStates,135000.0,424088.0,SkyscraperFilms,85.0,August,4196
WE,Drama,2011,6.3,12000.0,Madonna,Madonna,AbbieCornish,UnitedKingdom,15000000.0,2042203.0,SemtexFilms,119.0,January,4197
ExtremelyLoud&IncrediblyClose,Adventure,2011,6.9,99000.0,StephenDaldry,EricRoth,ThomasHorn,UnitedStates,40000000.0,55247881.0,WarnerBros,129.0,January,4198
